Classification,Pitch0,Roll0,Pitch1,Roll1,Pitch2,Roll2,Pitch3,Roll3,Pitch4,Roll4
G,342,0,342,57,171,-228,-114,57,114,969
G,342,0,285,57,114,-171,-114,57,114,969
G,342,0,285,114,114,-114,-114,57,57,969
G,342,0,285,114,114,-114,-57,0,0,1026
G,342,57,285,114,114,-114,-57,0,0,1026
G,342,57,285,114,114,-114,-57,0,0,1026
G,342,57,285,114,57,-114,0,0,57,1026
G,342,57,228,114,57,-114,0,0,114,1026
G,342,57,228,114,57,-114,0,0,114,1026
G,342,57,285,114,114,-114,0,0,171,1026
G,342,57,285,114,114,-114,0,0,171,1026
G,342,0,285,114,114,-114,0,0,171,1026
G,342,0,285,114,114,-114,0,0,228,1083
G,342,0,285,57,114,-171,-57,0,228,1026
G,342,0,285,57,114,-171,-57,0,228,1026
G,342,0,285,0,114,-171,-57,0,228,1026
G,342,0,285,0,114,-228,-114,0,228,1026
G,399,0,342,0,171,-228,-114,0,171,1083
G,399,-57,342,0,171,-285,-114,0,228,1026
G,342,-114,342,-57,171,-342,-171,114,285,969
G,399,-114,342,-57,171,-342,-171,114,228,969
G,399,-171,342,-114,171,-342,-171,114,228,912
G,399,-228,399,-114,171,-399,-114,0,171,855
G,399,-228,399,-114,171,-399,-228,171,57,855
G,456,-228,399,-114,228,-399,-285,171,-57,912
G,456,-228,456,-114,285,-399,-342,114,-171,855
G,513,-228,456,-114,285,-399,-342,114,-285,798
G,513,-171,513,-114,342,-399,-342,57,-342,798
G,513,-171,513,-57,342,-342,-342,0,-399,741
G,513,-171,513,-57,285,-342,-342,0,-399,798
G,456,-171,456,-57,285,-342,-285,0,-399,741
G,456,-171,399,-114,228,-399,-285,57,-285,741
G,399,-171,399,-57,171,-399,-228,57,-285,741
G,399,-171,399,-57,171,-399,-228,57,-285,798
G,342,-171,342,-57,114,-399,-171,114,-171,798
G,342,-171,285,-57,57,-342,-114,114,-57,798
G,285,-171,228,-57,57,-399,-114,114,0,798
G,285,-171,228,-57,57,-342,-57,114,-57,855
G,285,-171,228,-114,0,-399,-57,114,-57,855
G,228,-171,228,-114,0,-399,-57,171,0,855
G,228,-171,171,-114,0,-399,0,171,0,855
G,228,-171,171,-57,0,-399,0,171,0,912
G,228,-171,171,-57,0,-399,0,171,0,912
G,228,-171,171,-57,0,-399,0,228,0,969
G,171,-171,171,-114,0,-399,0,228,0,912
G,171,-171,171,-114,0,-399,0,228,57,912
G,171,-171,171,-114,0,-399,0,285,114,912
G,171,-171,171,-114,0,-399,0,285,171,912
G,171,-171,171,-114,0,-399,0,285,171,912
G,171,-171,171,-114,0,-399,0,285,228,912
G,171,-171,171,-114,0,-399,0,285,228,912
G,171,-171,171,-114,0,-399,0,285,228,912
G,171,-171,114,-114,0,-399,0,285,285,855
G,171,-171,114,-114,-57,-399,0,285,228,855
G,114,-171,114,-114,-57,-399,0,285,171,912
G,171,-114,114,-57,-57,-342,57,285,114,912
G,171,-114,114,-57,-57,-342,57,285,57,969
G,171,-114,114,0,-57,-342,0,285,57,912
G,171,-57,114,0,-57,-342,0,285,0,912
G,171,-57,171,0,0,-342,0,285,0,912
G,171,-57,171,0,0,-285,0,285,0,912
G,171,-57,114,0,-57,-285,0,285,0,912
G,171,-57,114,0,-57,-285,57,228,0,969
G,171,0,114,0,-57,-285,57,228,0,912
G,171,-57,57,0,-114,-285,57,228,57,912
G,171,0,57,0,-114,-228,57,228,0,912
G,171,0,57,0,-114,-228,57,171,0,912
G,114,0,57,0,-114,-285,57,171,0,912
G,114,-57,57,0,-114,-285,57,171,0,912
G,171,0,114,0,-57,-228,57,114,0,912
G,171,0,114,0,-114,-228,57,114,0,912
G,171,-57,114,0,-114,-285,57,114,-57,912
G,171,-57,114,0,-114,-228,57,114,-57,912
G,171,-57,57,0,-114,-228,57,114,-57,855
G,114,-57,57,0,-114,-285,57,114,-57,855
G,114,-57,57,0,-114,-285,57,171,-57,855
G,114,-57,57,0,-114,-285,57,171,-57,855
G,114,-57,57,0,-114,-285,57,171,-57,855
G,114,-57,57,0,-114,-285,114,171,-57,855
G,114,-57,57,0,-114,-285,114,171,-57,855
G,114,-57,57,0,-114,-285,114,114,-57,855
G,114,-57,57,0,-114,-285,114,114,-57,855
G,114,-114,57,0,-114,-342,0,228,-57,798
G,114,-114,57,0,-114,-342,0,285,0,798
G,114,-114,57,0,-57,-342,0,285,-57,798
G,171,-114,114,0,-57,-342,0,285,-57,798
G,171,-114,114,0,-57,-285,0,285,-57,798
G,171,-114,114,0,-57,-285,0,285,-57,798
G,171,-57,114,0,-57,-285,0,285,-114,798
G,171,-57,114,0,-57,-285,0,228,-114,855
G,171,-57,114,0,0,-285,0,171,-171,855
G,171,-57,114,0,0,-285,0,171,-171,912
G,171,-57,114,0,0,-228,0,171,-171,912
G,171,-57,114,0,0,-228,0,171,-171,912
G,171,-57,114,0,0,-228,0,171,-171,912
G,171,0,114,0,-57,-228,0,171,-114,912
G,171,0,114,57,-57,-171,0,114,-114,912
G,171,0,114,57,-57,-171,0,114,-114,912
G,171,0,114,57,-57,-171,0,114,-57,912
G,171,-57,57,0,-57,-171,0,171,-57,912
G,171,-57,114,0,-57,-228,0,171,-57,912
G,171,-57,114,0,0,-228,0,171,-114,855
G,171,-57,114,0,0,-285,0,228,-114,855
G,171,-114,114,0,0,-342,-57,285,-114,798
G,171,-114,114,0,-57,-342,0,285,-57,798
H,456,0,285,171,0,-57,-57,456,-114,855
H,456,0,285,171,0,-57,-57,456,-114,855
H,456,0,285,171,0,-57,-114,456,-114,855
H,456,0,285,114,0,-57,-114,456,-114,798
H,456,0,285,114,0,-57,-114,456,-114,798
H,456,-57,285,114,0,-57,-114,456,-114,798
H,456,-57,285,114,0,0,-114,513,-114,741
H,456,-57,285,114,0,-57,-114,513,-114,798
H,456,-57,285,114,0,-57,-114,456,-171,798
H,399,-114,285,57,0,0,-171,513,-114,741
H,399,-114,285,0,-57,0,-171,570,-114,684
H,399,-114,285,0,-57,0,-171,570,-114,741
H,399,-114,228,57,-57,0,-171,570,-57,741
H,399,-57,228,57,0,0,-114,513,-57,741
H,399,0,228,114,0,-57,-57,513,-57,855
H,342,0,171,171,57,-57,-57,513,0,855
H,342,0,171,171,57,-57,-57,456,-57,855
H,342,0,171,171,57,-57,-57,456,-57,855
H,285,0,114,171,57,-57,-57,456,-57,855
H,285,0,114,171,57,-57,0,456,0,912
H,228,0,114,171,57,-57,0,456,0,912
H,228,0,114,114,114,-57,0,456,0,912
H,171,-57,57,57,0,0,0,513,-57,912
H,171,-57,57,57,0,0,0,513,-57,912
H,171,-114,57,0,0,0,-57,570,-57,798
H,228,-171,114,-57,-57,-57,-114,513,-57,798
H,114,-114,0,0,-57,-57,-114,570,-57,855
H,171,-171,57,-171,0,-57,-57,513,0,798
H,114,-57,0,-57,0,-171,-57,399,0,912
H,171,0,0,-114,0,-171,-57,399,0,912
H,171,0,0,-171,0,-228,-57,342,0,912
H,228,0,57,-171,57,-228,0,342,-57,912
H,171,0,0,-171,57,-171,0,342,0,798
H,171,0,0,-171,114,-114,0,399,-57,798
H,114,0,0,-228,57,-57,0,513,0,741
H,114,0,-57,-228,57,0,0,513,0,684
H,57,0,-57,-228,57,0,0,570,0,684
H,114,0,-57,-171,114,0,0,513,0,741
H,171,57,0,-114,171,-57,57,399,0,798
H,228,171,0,0,285,-114,114,342,0,912
H,228,171,57,0,228,-114,114,342,0,912
H,285,114,57,-57,228,-114,57,342,0,912
H,285,114,57,-114,114,-114,0,342,0,855
H,285,57,57,-114,171,-171,0,342,0,855
H,285,57,57,-171,114,-171,0,342,-57,855
H,171,0,0,-228,57,-57,0,399,-57,741
H,171,-57,0,-342,0,-57,-114,513,-114,627
H,114,-114,0,-342,-57,0,-171,570,-57,627
H,57,-57,-57,-285,0,0,-57,570,0,627
H,57,0,-114,-228,0,0,0,513,0,684
H,57,0,-57,-228,57,0,0,513,0,684
H,57,0,-57,-228,57,-57,0,456,0,741
H,57,0,-57,-285,114,-114,0,456,-57,741
H,-57,-57,-228,-285,0,57,-57,684,57,570
H,-57,0,-285,-171,0,114,0,684,114,627
H,0,0,-228,-228,0,114,0,684,171,627
H,57,0,-171,-114,-57,57,0,627,114,684
H,399,-57,114,-114,-114,0,0,627,0,741
H,228,0,0,-114,-114,0,0,627,0,798
H,285,0,0,-114,0,-57,0,570,-57,855
H,285,0,0,-114,0,0,0,570,-57,855
H,285,0,57,-114,57,0,0,570,-114,855
H,342,57,57,-57,114,0,0,513,-114,855
H,342,57,57,-57,114,0,0,456,-114,855
H,342,0,114,-114,57,0,0,456,-171,798
H,399,0,114,-114,57,0,0,456,-171,798
H,342,0,114,-114,171,0,0,456,-114,855
H,342,0,114,-114,114,0,0,513,-114,798
H,342,0,114,-114,114,0,0,456,-114,798
H,399,0,114,-114,114,0,0,456,-171,855
H,399,0,114,-171,57,0,-57,513,-171,855
H,399,0,114,-171,0,0,-57,513,-171,798
H,342,0,57,-171,0,0,-57,570,-114,798
H,342,0,57,-114,57,0,0,513,-114,798
H,342,0,57,-171,57,0,0,513,-57,798
H,285,-57,0,-228,0,57,0,570,-57,741
H,285,-114,57,-285,0,57,-57,627,-171,741
H,285,-171,0,-342,-57,114,-114,684,-114,627
H,342,-171,57,-342,-57,57,-114,627,-114,684
H,342,-114,114,-285,0,0,-114,570,-171,741
H,342,-114,57,-285,0,0,-114,570,-114,741
H,342,-57,57,-171,0,0,0,570,-57,741
H,342,0,57,-114,114,0,0,456,-57,741
H,342,0,57,-114,114,0,0,513,-57,798
H,342,0,57,-114,57,57,0,570,-57,798
H,342,0,57,-114,57,57,0,570,-57,798
H,342,0,57,-114,57,57,0,570,-57,798
H,342,0,57,-114,57,0,0,513,-114,855
H,342,0,57,-114,57,57,0,513,-57,798
H,342,57,114,-57,114,0,0,456,-57,855
H,342,57,114,-57,114,0,0,456,0,855
H,399,57,114,-57,114,0,0,456,-57,855
H,399,0,171,-57,57,0,0,513,-114,855
H,399,0,171,-114,57,0,0,513,-114,855
H,399,0,114,-114,114,0,0,570,-114,855
H,456,0,171,-114,114,0,0,513,-171,798
H,456,0,171,-114,114,0,0,513,-171,798
H,456,0,171,-114,171,0,0,456,-171,855
H,399,0,171,-114,114,-57,0,456,-114,855
H,399,0,114,-114,114,0,0,456,-57,855
H,399,0,114,-114,114,0,0,456,0,855
H,228,0,0,-171,171,-171,0,399,-171,798
H,228,0,0,-171,171,-171,0,399,-171,855
H,228,0,0,-171,171,-171,0,399,-171,855
H,228,0,0,-171,171,-171,0,399,-228,855
H,228,0,0,-171,171,-171,0,399,-171,855
H,228,0,0,-171,171,-171,0,399,-171,855
H,228,0,0,-228,114,-114,0,399,-171,855
H,285,0,0,-228,171,-171,0,399,-171,855
H,285,0,0,-228,114,-171,0,399,-171,855
H,285,0,0,-228,171,-171,0,399,-228,855
H,285,0,0,-228,171,-114,0,399,-228,855
H,228,0,0,-228,171,-114,0,399,-228,855
H,228,0,0,-228,171,-114,0,399,-228,855
H,228,0,0,-228,114,-114,0,456,-228,855
H,228,0,0,-228,114,-57,0,456,-171,855
H,228,0,0,-228,114,-114,0,456,-171,855
H,228,0,0,-285,114,-57,0,456,-171,855
H,228,0,0,-285,114,-57,0,456,-171,855
H,228,-57,0,-285,114,-57,0,456,-171,855
H,228,-57,0,-285,114,-114,0,456,-171,855
H,228,-57,0,-285,57,-57,0,513,-171,855
H,228,-57,0,-285,57,-57,0,513,-171,855
H,228,-57,0,-342,57,-57,-57,513,-114,855
H,228,-57,0,-342,57,-57,-57,513,-114,798
H,228,-114,0,-342,57,-57,-57,513,-114,798
H,228,-114,0,-342,57,-57,-57,513,-114,798
H,228,-114,0,-342,0,-57,-57,513,-114,798
H,228,-57,0,-342,0,-57,-114,513,-57,798
H,228,-57,0,-342,0,-57,-114,513,-57,855
H,228,-57,0,-342,0,-57,-114,513,0,855
H,171,-57,0,-285,0,-57,-114,513,57,855
H,171,-57,0,-285,0,-57,-114,513,114,855
H,171,-57,0,-342,0,-57,-114,513,171,855
H,228,-57,0,-342,0,-114,-114,513,171,855
H,171,-57,0,-342,0,-57,-114,513,228,855
H,171,-57,0,-342,0,-57,-114,513,228,855
H,171,-114,0,-342,0,-171,-171,456,-114,684
H,171,-57,0,-342,0,-171,-171,456,-57,684
H,228,-57,0,-342,0,-171,-114,456,-57,684
H,171,-57,0,-342,0,-171,-114,456,-57,684
H,171,-57,0,-285,0,-171,-114,456,-57,684
H,171,-57,0,-285,0,-171,-114,456,-57,684
H,228,-57,0,-285,0,-171,-171,456,-57,684
H,228,-57,0,-285,0,-228,-114,399,-57,684
H,228,0,0,-285,0,-171,-114,399,-57,684
H,171,0,0,-285,0,-228,-114,399,-57,684
H,171,0,0,-285,0,-171,-114,456,0,684
H,171,0,-57,-285,0,-171,-114,399,0,684
H,171,0,-57,-285,0,-171,-114,456,0,684
H,171,0,-57,-228,0,-171,-57,456,0,684
H,171,0,-57,-228,0,-114,-57,456,0,627
H,114,0,-57,-285,0,-114,-114,456,0,627
H,114,0,-57,-285,0,-114,-114,456,0,627
H,114,0,-57,-285,0,-114,-114,456,0,627
H,114,0,-57,-285,0,-114,-114,456,0,627
H,114,0,-114,-285,0,-114,-114,456,0,627
H,114,0,-114,-285,0,-114,-114,456,0,627
H,114,0,-57,-228,0,-114,-57,456,0,627
H,114,0,-57,-228,0,-114,-57,456,0,627
H,114,0,-57,-285,0,-114,-114,456,0,627
H,171,0,-57,-285,0,-171,-114,456,0,627
H,171,-57,-57,-285,0,-114,-114,456,0,684
H,171,0,-57,-285,0,-114,-114,456,0,684
H,171,0,-57,-228,0,-114,-114,456,0,684
H,171,0,-57,-228,0,-114,-57,456,0,741
H,171,0,0,-228,0,-114,-57,456,0,741
H,228,0,0,-228,57,-171,-57,399,0,855
H,228,0,0,-228,57,-171,-57,399,0,798
H,228,0,0,-171,114,-171,0,399,-57,855
H,228,0,0,-171,114,-171,0,399,-57,855
H,228,0,0,-171,114,-228,0,342,-114,855
H,228,0,0,-171,114,-171,0,399,-114,855
H,228,0,0,-171,114,-171,0,399,-114,855
H,228,0,0,-171,171,-171,0,399,-171,798
H,171,-114,0,-399,0,-57,-171,570,-228,627
H,171,-114,0,-399,0,-57,-114,570,-228,684
H,171,-114,-57,-342,0,0,-114,570,-171,627
H,171,-114,-57,-342,0,0,-114,570,-171,684
H,171,-57,-57,-342,0,-57,-114,570,-171,684
H,171,-57,-57,-342,57,-57,-57,570,-114,684
H,171,-57,-57,-285,57,-57,-57,513,-57,684
H,171,0,-57,-285,57,0,-57,570,-57,684
H,171,0,0,-285,57,-57,-57,513,-57,741
H,171,0,0,-228,57,-114,-57,513,-114,798
H,171,0,0,-228,114,-114,0,456,-114,855
H,171,0,0,-171,114,-114,0,456,-114,855
H,228,57,0,-171,171,-171,0,399,-114,855
H,228,114,0,-114,171,-171,0,399,-57,855
H,228,171,0,-57,228,-228,57,342,-57,912
H,285,171,57,-57,285,-228,57,285,-114,969
H,285,171,57,0,285,-285,57,285,-114,969
H,285,171,57,0,285,-285,57,285,-114,969
H,285,228,57,0,285,-285,57,285,-114,969
H,285,228,57,0,285,-285,57,285,-57,969
H,285,228,57,0,285,-285,57,285,-57,969
H,285,171,57,0,228,-285,57,285,-57,912
H,285,114,57,-57,228,-285,0,285,-57,912
H,228,57,0,-114,171,-228,0,342,-57,855
H,285,0,0,-228,114,-228,-57,399,-171,855
H,228,0,0,-285,0,-171,-114,456,-171,741
H,228,-57,0,-342,0,-171,-114,456,-171,741
H,228,-57,0,-342,0,-171,-171,513,-171,684
H,228,-114,0,-342,0,-114,-171,513,-171,684
H,171,-114,0,-342,-57,-114,-171,513,-171,684
H,171,-114,-57,-399,-57,-114,-171,513,-114,684
H,171,-114,-57,-342,0,-114,-171,456,-114,684
H,171,-114,-57,-342,0,-114,-171,456,-114,627
H,171,-114,-57,-342,0,-114,-171,456,-114,627
H,171,-114,-57,-342,0,-114,-171,513,-114,627
H,114,-57,-114,-342,0,0,-114,570,0,570
H,57,-57,-114,-342,0,0,-114,570,0,570
H,57,-57,-114,-342,0,0,-57,570,0,570
H,57,-57,-114,-342,0,0,-57,570,0,570
H,57,-57,-171,-342,0,0,-114,627,0,570
H,57,-57,-171,-342,0,0,-57,570,0,570
H,57,-57,-171,-342,0,0,-57,627,0,570
H,57,-57,-171,-342,0,0,-57,627,0,570
H,57,-57,-114,-342,0,0,-57,627,0,513
H,57,-57,-114,-342,0,0,-57,627,0,570
H,114,-57,-114,-342,0,0,-57,627,-57,627
H,114,-57,-114,-342,0,0,-57,627,-57,684
H,114,-57,-114,-342,0,0,-57,627,-57,741
H,114,-57,-57,-342,57,0,-57,570,-114,741
H,171,-57,-57,-342,57,0,-57,570,-114,798
H,171,-57,-57,-342,57,-57,-57,570,-114,741
H,171,-57,0,-342,57,-57,-57,570,-171,798
H,228,-57,0,-342,57,-57,-57,513,-171,798
H,228,0,0,-285,57,-57,-57,513,-171,855
H,228,0,0,-285,57,-114,-57,456,-228,855
H,228,0,0,-285,57,-114,-57,456,-171,798
H,228,0,0,-285,57,-171,-57,456,-228,798
H,285,0,57,-285,0,-171,-114,456,-285,855
H,342,0,57,-342,0,-228,-171,456,-342,798
H,285,-57,57,-342,0,-171,-228,456,-342,741
H,342,-57,57,-399,0,-171,-228,456,-342,741
H,285,-114,57,-399,0,-171,-228,456,-342,741
H,285,-114,57,-399,0,-171,-228,456,-342,741
H,285,-114,0,-399,-57,-114,-228,513,-342,684
H,285,-171,0,-456,-57,-114,-228,513,-342,684
H,285,-171,0,-456,-57,-114,-228,570,-285,684
H,228,-171,0,-456,-57,-57,-228,570,-285,627
H,228,-171,0,-456,0,-57,-171,570,-285,627
H,228,-171,0,-399,0,-57,-171,570,-228,627
H,228,-114,0,-399,0,-57,-171,570,-228,627
H,342,0,114,-228,114,-171,-57,342,285,912
H,342,0,114,-228,114,-171,-57,342,285,912
H,342,0,114,-228,114,-171,-57,342,342,912
H,342,0,114,-228,114,-171,0,342,342,912
H,342,0,114,-228,114,-171,-57,342,342,912
H,399,0,114,-228,114,-228,-57,342,285,855
H,342,0,114,-228,114,-171,-57,342,228,912
H,399,0,114,-228,114,-228,-57,342,114,912
H,342,0,114,-228,114,-228,-57,342,57,912
H,342,0,114,-228,114,-228,-57,342,0,855
H,342,0,57,-228,57,-171,-57,399,0,855
H,342,0,57,-285,57,-171,-57,399,0,855
H,342,0,57,-228,57,-171,-57,399,0,798
H,342,0,57,-228,57,-171,0,399,0,798
H,285,0,57,-228,57,-114,0,399,0,798
H,342,0,57,-228,114,-114,0,456,0,798
H,342,0,57,-285,114,-114,0,513,-57,798
H,342,0,57,-285,114,-57,-57,513,-57,798
H,342,0,57,-285,57,-57,-57,570,-57,798
H,342,-57,57,-285,57,0,-114,570,-57,798
H,342,-57,114,-285,57,0,-114,570,-114,798
H,342,-57,114,-342,0,0,-114,627,-114,798
H,342,-57,114,-342,0,0,-171,627,-114,798
H,399,-57,114,-342,0,0,-171,627,-114,798
H,399,-57,114,-342,0,-57,-171,570,-114,798
H,342,-57,114,-342,0,-57,-171,570,-114,798
H,342,-57,57,-342,0,-114,-171,570,-114,798
H,342,-57,57,-342,0,-114,-171,570,-114,741
H,285,-57,57,-342,0,-114,-171,513,-114,741
H,285,-57,0,-342,0,-114,-171,513,-114,741
H,228,-57,0,-342,0,-114,-171,513,-57,627
H,171,-114,-57,-342,0,-57,-171,570,-57,627
H,171,-114,-57,-342,0,-57,-114,570,-57,627
H,114,-114,-57,-342,0,0,-171,570,-57,570
H,114,-114,-114,-342,0,-57,-114,570,0,570
H,456,0,171,-171,57,-171,0,456,-171,912
H,456,0,228,-171,114,-171,0,456,-171,912
H,456,57,228,-171,114,-171,0,399,-171,912
H,456,57,228,-171,114,-171,0,399,-171,912
H,456,57,228,-171,114,-171,0,399,-171,912
H,456,57,171,-171,114,-171,0,456,-171,912
H,456,57,171,-171,114,-171,0,399,-171,912
H,456,57,171,-171,114,-171,0,456,-171,912
H,456,57,171,-171,114,-114,0,456,-171,912
H,456,57,171,-171,114,-114,0,456,-171,912
H,456,57,171,-114,114,-171,0,399,-171,912
H,399,114,171,-114,114,-171,0,399,-171,912
H,399,114,171,-114,114,-228,0,399,-171,912
H,399,114,171,-57,171,-228,0,342,-114,912
H,342,114,171,-57,114,-285,0,342,-114,912
H,342,114,171,-57,171,-285,0,342,-171,912
H,342,114,114,-57,171,-285,0,342,-171,912
H,342,114,114,-57,171,-285,0,342,-171,912
H,342,114,114,-57,171,-285,0,342,-171,855
H,342,114,114,-57,171,-285,0,342,-171,855
H,285,114,114,-57,171,-285,0,342,-171,855
H,342,114,114,-57,171,-285,0,342,-171,855
H,285,114,114,-57,114,-228,0,342,-171,855
H,342,57,114,-114,114,-228,-57,399,-171,855
H,342,57,114,-114,114,-228,-57,342,-171,855
H,285,57,57,-171,114,-171,-57,399,-114,855
H,342,57,57,-171,114,-171,-57,399,-114,855
H,342,0,57,-171,114,-171,-57,399,-114,855
H,342,0,57,-171,114,-171,-57,399,-114,912
H,342,0,114,-171,114,-171,-57,342,-57,912
H,342,0,57,-171,114,-171,-57,399,0,912
H,342,0,57,-171,114,-171,-57,342,57,912
H,342,0,57,-228,114,-171,-57,399,114,912
H,342,0,114,-228,114,-171,-57,342,171,912
H,342,0,114,-228,114,-171,-57,342,228,912
H,285,57,57,114,114,-342,0,228,-57,912
H,228,57,57,114,114,-342,0,285,-57,855
H,228,57,57,114,114,-342,0,285,-57,855
H,228,57,57,114,114,-342,-57,285,-57,855
H,285,57,114,57,114,-399,0,228,-114,912
H,228,57,57,57,57,-342,-57,285,-57,912
H,228,57,57,57,114,-342,0,285,-57,855
H,228,57,57,57,57,-342,-57,285,-57,855
H,228,57,57,57,114,-342,0,285,-57,912
H,228,57,57,57,114,-342,-57,285,-57,855
H,228,0,57,0,114,-342,-57,285,-57,855
H,228,0,57,0,57,-342,-57,285,-57,855
H,228,57,57,-57,0,-285,-57,342,-57,855
H,285,0,57,-114,0,-285,-57,285,-114,855
H,285,57,57,-114,0,-285,-57,342,-114,855
H,285,0,57,-171,0,-285,-57,342,-114,855
H,285,0,57,-171,0,-285,-57,342,-57,855
H,342,0,57,-171,0,-285,-57,342,-114,855
H,342,0,114,-171,0,-285,-57,342,-114,855
H,342,0,114,-171,0,-228,-57,342,-114,855
H,399,0,114,-171,0,-285,0,342,-114,912
H,399,0,114,-171,0,-228,0,342,-114,855
H,399,0,114,-171,57,-285,0,342,-171,912
H,342,0,114,-171,114,-228,0,399,-114,912
H,342,57,114,-114,114,-171,0,399,-114,912
H,342,57,57,-114,171,-171,0,399,-171,912
H,342,57,114,-114,171,-171,0,399,-114,912
H,399,0,114,-171,114,-114,0,456,-114,912
H,399,0,114,-171,57,-57,0,456,-114,855
H,456,0,171,-171,114,-114,0,456,-171,912
H,456,0,171,-228,57,-114,0,456,-171,912
H,456,0,171,-228,114,-171,0,456,-171,912
H,456,0,171,-171,57,-114,0,456,-114,912
H,456,0,171,-171,57,-171,0,456,-171,912
H,456,0,228,-171,114,-171,0,399,-171,912
H,342,0,171,57,0,-171,-57,399,0,912
H,342,0,171,114,57,-171,-57,342,0,912
H,342,0,171,57,57,-171,-57,342,0,912
H,342,0,171,57,114,-228,0,342,0,912
H,342,0,171,57,57,-228,-57,342,0,912
H,342,0,171,57,57,-228,-57,342,0,969
H,342,0,171,57,114,-228,0,342,0,912
H,342,0,114,57,114,-228,0,342,0,969
H,342,0,114,57,57,-228,0,342,0,912
H,342,0,114,57,114,-228,0,342,0,969
H,342,0,114,57,114,-285,0,342,0,969
H,342,57,114,114,114,-228,0,342,0,969
H,285,57,114,114,114,-285,0,342,0,969
H,342,57,114,57,114,-342,0,285,0,969
H,285,57,114,57,114,-342,0,285,0,969
H,285,57,114,57,114,-342,0,285,0,969
H,285,57,114,57,114,-399,0,285,0,912
H,285,57,57,57,57,-342,0,285,0,912
H,285,57,57,0,114,-399,0,285,-57,912
H,285,57,57,57,114,-399,0,228,-57,912
H,285,57,57,57,114,-342,0,285,-57,912
H,228,114,57,57,114,-342,0,228,-57,912
H,228,114,57,57,114,-342,0,228,-57,912
H,228,114,0,57,114,-342,0,285,-57,912
H,228,114,57,114,114,-342,0,228,-57,912
H,228,114,57,114,114,-342,0,285,-57,912
H,228,114,57,114,114,-342,0,285,-57,912
H,228,114,57,114,114,-342,0,285,-57,912
H,456,57,285,171,114,-171,0,285,0,912
H,456,57,285,171,114,-171,0,285,0,912
H,456,57,285,171,171,-171,0,285,0,912
H,456,57,285,171,114,-171,0,342,0,969
H,456,57,285,171,114,-171,0,342,0,912
H,399,57,228,171,114,-114,0,342,0,912
H,399,0,228,171,171,-171,0,342,0,912
H,399,0,228,114,114,-114,0,399,0,912
H,399,0,228,114,114,-57,0,399,0,855
H,399,0,228,114,114,-114,0,399,0,855
H,399,0,285,57,114,-57,-57,399,0,855
H,399,0,285,57,114,-57,-57,456,0,855
H,399,0,228,57,57,-57,-57,456,0,855
H,399,0,228,57,57,-57,0,456,0,798
H,399,0,228,57,57,0,-57,456,0,798
H,399,-57,228,57,57,-57,-57,456,0,798
H,399,-57,228,57,57,0,-57,456,0,798
H,399,0,228,57,57,-57,-57,456,0,855
H,399,0,228,57,57,-57,-57,456,0,855
H,399,0,228,114,57,-57,-57,456,0,855
H,285,0,114,57,57,-57,0,513,57,684
H,285,0,114,57,0,0,0,570,57,684
H,285,0,114,57,0,0,0,570,57,741
H,285,0,114,57,57,-57,0,513,0,798
H,228,0,114,57,57,0,0,513,0,741
H,228,0,114,57,57,0,0,456,57,741
H,228,0,114,57,114,-57,0,456,0,798
H,228,0,114,57,114,-114,0,399,0,855
H,285,0,114,114,114,-114,0,399,0,855
H,285,57,171,114,171,-114,57,342,0,855
H,285,57,171,114,171,-171,57,342,0,855
H,285,0,171,114,171,-171,0,342,0,855
H,342,0,171,114,171,-171,0,342,0,855
H,342,0,171,114,171,-171,0,342,0,912
H,342,0,228,57,171,-171,0,342,0,912
H,342,0,228,57,171,-171,0,342,0,969
H,342,0,228,57,171,-171,0,342,0,969
H,342,0,228,57,171,-228,0,342,0,969
H,399,0,228,57,171,-228,0,342,0,969
H,399,0,228,57,171,-228,0,342,0,1026
H,399,0,285,57,171,-228,0,342,0,969
H,399,0,285,57,114,-228,0,342,114,969
H,399,0,285,57,114,-228,0,342,171,969
H,399,0,285,57,114,-228,0,342,228,912
H,399,0,285,57,114,-228,0,342,285,912
H,399,0,285,57,114,-228,0,342,342,912
H,399,0,285,57,57,-228,-57,342,342,912
H,399,0,285,57,57,-228,-57,342,342,912
H,399,0,285,57,57,-228,-57,342,342,969
H,399,0,285,57,57,-228,-57,342,342,969
H,399,0,285,57,57,-228,-57,342,342,969
H,399,0,285,57,114,-228,0,342,342,969
H,342,0,228,57,57,-228,-57,399,285,969
H,399,0,285,57,114,-228,0,399,285,969
H,342,57,228,114,114,-228,0,342,285,1026
H,399,57,285,114,114,-228,0,342,285,969
H,342,57,228,114,114,-171,0,399,285,969
H,285,57,171,57,114,-171,0,456,228,969
H,285,57,171,57,57,-171,0,456,285,912
H,285,57,171,0,57,-171,0,456,228,912
H,285,57,228,0,114,-171,0,456,228,912
H,285,57,228,0,114,-228,0,399,228,912
H,285,57,171,0,57,-171,0,456,228,855
H,285,114,171,0,57,-114,0,456,171,855
H,285,114,171,0,57,-114,0,456,114,855
H,285,114,228,0,57,-114,0,456,0,855
H,285,114,228,0,57,-114,0,456,-57,855
H,342,57,228,0,57,-171,0,456,-114,855
H,285,57,171,0,57,-114,0,456,-114,855
H,285,57,171,0,57,-114,0,456,-114,798
H,285,57,171,0,57,-114,0,456,-114,798
H,285,57,171,0,57,-114,0,456,-114,798
